artist_name;track_name;release_year;genre;sadness;danceability;acousticness;topic;track_id
jon langston;oklahoma;2013;country;0.2665923286269616;0.4996209249431388;0.0098584436329755;obscene;t1230
billy currington;closer tonight;2013;country;0.0006747639136903;0.58518358063468;0.0096877607306834;night/time;t1231
brett eldredge;signs;2013;country;0.0632855808999674;0.6100942272284199;0.0378504396088751;violence;t1232
william clark green;it's about time;2013;country;0.2458280974384572;0.4757933499404311;0.0055210898806123;night/time;t1233
randy rogers band;if i had another heart;2013;country;0.4424166074069706;0.43030434311708;0.1134529251535393;sadness;t1234
david fanning;drink you away;2013;country;0.3784819393059802;0.397812195386115;0.1134529251535393;sadness;t1235
alan jackson;just as i am;2013;country;0.0015948963875047;0.3284956135600563;0.9327308561554782;violence;t1236
alan jackson;he lives;2013;country;0.0403588532261557;0.4400519874363695;0.8343371830694609;world/life;t1237
george jones;amazing grace;2013;country;0.0733657492098217;0.2093577385465179;0.7419676124172817;world/life;t1238
zac brown band;let it rain;2013;country;0.2005452063734985;0.2830066067367052;0.0036234976139534;violence;t1239
zac brown band;day for the dead;2013;country;0.0012239902922599;0.3090003249214774;0.0167660810904428;violence;t1240
wynn stewart;it's such a pretty world today;2013;country;0.00187969946865;0.6068450124553233;0.8574295757325059;world/life;t1241
kenny chesney;it's that time of day;2013;country;0.0525789328346304;0.7324813170150547;0.7439756465618942;night/time;t1242
justin moore;old habits;2013;country;0.3871990795187777;0.5927650817719051;0.4979914638468513;sadness;t1243
kenny chesney;marley;2013;country;0.0950475660250914;0.6328387306400952;0.8212849611294791;world/life;t1244
kenny chesney;life on a rock;2013;country;0.0008628127908447;0.6620816635979638;0.2700795884333217;world/life;t1245
alan jackson;blue ridge mountain song;2013;country;0.0534473342326387;0.3869814794757933;0.7590359026464886;music;t1246
gord bamford;when your lips are so close;2013;country;0.053695387183714;0.43030434311708;0.2289148884687635;romantic;t1247
redneck souljers;fish in a barrel (feat. d. thrash);2013;country;0.0009233611508167;0.5386115022202967;0.0594368066634605;night/time;t1248
phosphorescent;ride on / right on;2013;country;0.0311391394897508;0.5169500703996535;0.0082118556343932;night/time;t1249
randy rogers band;fuzzy;2013;country;0.0007017544162136;0.3956460522040508;0.1014047202858637;obscene;t1250
craig campbell;keep them kisses comin';2013;country;0.0008354218944099;0.6956568829199612;0.0526094905717776;obscene;t1251
lady antebellum;compass;2013;country;0.3614003118039829;0.539694573811329;0.0963846349243322;sadness;t1252
luke bryan;if you ain't here to party;2013;country;0.0004784689086937;0.4714610635763026;0.0280110723002733;obscene;t1253
randy houser;goodnight kiss;2013;country;0.0005783690298383;0.7248998158778296;0.0383524481450282;romantic;t1254
sturgill simpson;you can have the crown;2013;country;0.0007112376323262;0.2840896783277375;0.028914687665349;obscene;t1255
thompson square;if i didn't have you;2013;country;0.1039040338856376;0.527780786309975;0.0630512681237631;world/life;t1256
craig campbell;outta my head;2013;country;0.0706383479483328;0.6707462363262212;0.0573283708116172;obscene;t1257
kenny chesney;when i see this bar;2013;country;0.3600459148513958;0.7043214556482185;0.0285130808364265;sadness;t1258
luke bryan;roller coaster;2013;country;0.1493322278648848;0.5819343658615834;0.0339347730268805;obscene;t1259
luke bryan;play it again;2013;country;0.0004244482398757;0.4855409942597206;0.0835332163988116;music;t1260
chris stapleton;what are you listening to?;2013;country;0.2439094828173733;0.5429437885844254;0.2108425811672501;music;t1261
scotty mccreery;feelin’ it;2013;country;0.000515995875736;0.5656882919961009;0.1074288227197015;obscene;t1262
darius rucker;true believers;2013;country;0.0451365246958477;0.572186721542294;0.0196777306001311;world/life;t1263
florida georgia line;hands on you;2013;country;0.0006049607209898;0.423805913570887;0.0483926188680912;night/time;t1264
thomas rhett;sorry for partyin';2013;country;0.0008771930010318;0.4931224953969457;0.0054508086855508;obscene;t1265
jason isbell;stockholm;2013;country;0.0010741139304328;0.358821618108957;0.1646577958411604;music;t1266
redneck souljers;down this road;2013;country;0.0348630355224888;0.6707462363262212;0.046284183016248;obscene;t1267
donna taggart;jealous of the angels;2013;country;0.0263157901552614;0.5711036499512618;0.9568272658908292;violence;t1268
blake shelton;do you remember;2013;country;0.0866459131135432;0.4801256363045597;0.3975897566162215;world/life;t1269
randy rogers band;speak of the devil;2013;country;0.1212916529520699;0.4064767681143725;0.2028104445887997;violence;t1270
brothers osborne;let's go there;2013;country;0.0037593986418327;0.5516083613126829;0.2259028372518446;obscene;t1271
the band perry;don’t let me be lonely;2013;country;0.4193597175492148;0.5841005090436479;0.159637710479629;sadness;t1272
blake shelton;100 miles;2013;country;0.0011695907142227;0.5711036499512618;0.0963846349243322;world/life;t1273
little big town;your side of the bed;2013;country;0.4515009347900947;0.5938481533629373;0.6787145368619848;sadness;t1274
kenny chesney;coconut tree (with willie nelson);2013;country;0.0650906319901646;0.8267085454348533;0.7590359026464886;violence;t1275
dan + shay;19 you + me;2013;country;0.138892857191808;0.4671287772121737;0.3202804420486366;music;t1276
nashville cast;ho hey;2013;country;0.0012531329149485;0.6826600238275752;0.6034132564390126;music;t1277
luke bryan;blood brothers;2013;country;0.0007209805760807;0.5310300010830717;0.1837341202149801;violence;t1278
chris young;text me texas;2013;country;0.1557395985159933;0.6545001624607386;0.770080090441858;obscene;t1279
krizz kaliko;girls like that;2013;country;0.0004460303414334;0.9469294920394238;0.0557219434959272;obscene;t1280
bubba sparxxx;country folks (feat. colt ford & danny boone);2013;country;0.000822368455167;0.617675728365645;0.2499992469871957;obscene;t1281
crucifix;sidewayz (feat. sean p);2013;country;0.0876666086929714;0.6664139499620926;0.1084328397920078;world/life;t1282
cody johnson;holes;2014;country;0.1620568556088577;0.4422181306184338;0.0576295759333091;violence;t1283
dustin lynch;sing it to me;2014;country;0.0005211047889751;0.4920394238059136;0.0039447830770914;music;t1284
sturgill simpson;voices;2014;country;0.1198625308698558;0.5537745044947471;0.6044172735113188;violence;t1285
the lacs;nothing in particular;2014;country;0.0004278990228256;0.6707462363262212;0.0620472510514568;obscene;t1286
whiskey myers;where the sun don't shine;2014;country;0.0006662225406908;0.3079172533304452;0.0110431837782969;obscene;t1287
jason aldean;don't change gone;2014;country;0.0460694154952288;0.5570237192678438;0.0845372334711179;world/life;t1288
brothers osborne;arms of fire;2014;country;0.4242294996825715;0.6772446658724143;0.1415654031781156;sadness;t1289
brad paisley;me and jesus (extra special bonus track);2014;country;0.1455531959664278;0.4584642044839164;0.4337343712192483;violence;t1290
kip moore;lead me;2014;country;0.4456430130300821;0.4617134192570129;0.3885536029654649;sadness;t1291
jason aldean;two night town;2014;country;0.1861356708661887;0.3100833965125095;0.6606422295604715;night/time;t1292
lady antebellum;long stretch of love;2014;country;0.1292562600105943;0.507202426080364;0.0939749939507971;night/time;t1293
florida georgia line;if i die tomorrow;2014;country;0.1184592589245986;0.4433012022094661;0.0231917903532031;world/life;t1294
sara evans;better off (feat. vince gill);2014;country;0.4697891343885831;0.4183905556157262;0.3965857395439152;sadness;t1295
sara evans;slow me down;2014;country;0.3068293342591195;0.5797682226795191;0.2148586494564753;sadness;t1296
miranda lambert;old sh!t;2014;country;0.1183124420878757;0.391313765839922;0.2861438615902225;obscene;t1297
miranda lambert;bathroom sink;2014;country;0.0010121457978329;0.4248889851619192;0.0181717049916716;violence;t1298
carrie underwood;remind me;2014;country;0.3660861750005266;0.4573811328928843;0.0535131059368533;sadness;t1299
the lacs;black moon;2014;country;0.0137707071007928;0.6566663056428029;0.0290150893725796;violence;t1300
whiskey myers;colloquy;2014;country;0.3964531162190077;0.184447091952778;0.4829312077622568;sadness;t1301
the lacs;goin deep (feat. luke martin);2014;country;0.1303224973464846;0.6014296545001625;0.0076797265860708;obscene;t1302
kenny chesney;rock bottom;2014;country;0.0007855460163778;0.4422181306184338;0.0002319279437027;obscene;t1303
jawga sparxxx;hell naw (feat. jawga boyz & bubba sparxxx);2014;country;0.0011695907320569;0.6274233726849344;0.3584330907962759;violence;t1304
eric paslay;less than whole;2014;country;0.0316096633782563;0.5234484999458465;0.1355413007442778;world/life;t1305
nashville cast;don't put dirt on my grave just yet;2014;country;0.000510986256766;0.5743528647243584;0.5823288979205803;violence;t1306
sara evans;not over you (feat. gavin degraw);2014;country;0.0825564152538065;0.5429437885844254;0.1666658299857731;obscene;t1307
hunter hayes;love too much;2014;country;0.1706860003639087;0.4205566987977905;0.2008024104441872;world/life;t1308
montgomery gentry;headlights;2014;country;0.0007739938519777;0.5386115022202967;0.0583323878839235;violence;t1309
miranda lambert;gravity is a b**ch;2014;country;0.0006747638714951;0.772554965883245;0.2218867689626194;obscene;t1310
blake shelton;just gettin' started;2014;country;0.0006578947575167;0.6566663056428029;0.0654609090972982;obscene;t1311
whiskey myers;shelter from the rain;2014;country;0.3015355345115939;0.5082854976713962;0.1244971129489086;sadness;t1312
micky & the motorcars;tonight we ride;2014;country;0.3236720552765895;0.6035957976822268;0.0019969899568172;sadness;t1313
cody johnson;(i wouldn't go there) if i were you;2014;country;0.3688666590293752;0.4357197010722409;0.0170672862121347;sadness;t1314
frankie ballard;tell me you get lonely;2014;country;0.3635405173863273;0.3999783385681794;0.0301195081521166;sadness;t1315
nashville cast;black roses;2014;country;0.1084485671687976;0.5635221488140367;0.8162648757679476;violence;t1316
justin moore;home sweet home;2014;country;0.0523937172431558;0.3837322647026969;0.0198785340145923;music;t1317
miranda lambert;automatic;2014;country;0.0008223684537105;0.5732697931333262;0.0436737386282516;obscene;t1318
brantley gilbert;one hell of an amen;2014;country;0.0008354219692971;0.5256146431279108;0.0139548332879852;violence;t1319
blake shelton;lonely tonight (feat. ashley monroe);2014;country;0.095101295934041;0.3772338351565038;0.0583323878839235;night/time;t1320
dierks bentley;say you do;2014;country;0.1478156816579689;0.4497996317556592;0.1224890788042959;violence;t1321
eric church;that’s damn rock & roll;2014;country;0.1564205141503067;0.7054045272392505;0.0392560635101039;obscene;t1322
carrie underwood;little toy guns;2014;country;0.3361532778189197;0.4032275533412759;0.0040853454672143;sadness;t1323
dierks bentley;riser;2014;country;0.037720190880045;0.4920394238059136;0.1285131812381337;violence;t1324
whiskey myers;reckoning;2014;country;0.2634709563764514;0.404310624932308;0.196786342154962;violence;t1325
colt ford;crank it up;2014;country;0.0008771930128857;0.7552258204267303;0.0068865530989488;obscene;t1326
miranda lambert;little red wagon;2014;country;0.0011441648431803;0.5656882919961009;0.0298183030304247;obscene;t1327
rascal flatts;i like the sound of that;2014;country;0.000358037967027;0.5949312249539696;0.2580313835656461;music;t1328
miranda lambert;platinum;2014;country;0.0010741138904692;0.6534170908697066;0.0315251320533454;obscene;t1329
eric church;broke record;2014;country;0.142288870006822;0.7075706704213148;0.1415654031781156;obscene;t1330
sturgill simpson;just let go;2014;country;0.4434251784307161;0.3923968374309542;0.6767065027173723;sadness;t1331
moonshine bandits;we all country (feat. colt ford, sarah ross & charlie farley);2014;country;0.1163084183726761;0.7140690999675079;0.0130512179229095;feelings;t1332
brothers osborne;shoot from the hip;2014;country;0.0008628127876294;0.5949312249539696;0.0551195332525434;violence;t1333
lukas nelson and promise of the real;find yourself;2014;country;0.0006662225197841;0.7823026102025344;0.2720876225779343;night/time;t1334
sturgill simpson;living the dream;2014;country;0.0010526316923341;0.507202426080364;0.1014047202858637;world/life;t1335
cole swindell;dozen roses & a six-pack;2014;country;0.0008771930639078;0.4346366294812087;0.2520072811318083;feelings;t1336
eric church;dark side;2014;country;0.1865043387757815;0.5321130726741038;0.6275096661743637;violence;t1337
brothers osborne;love the lonely out of you;2014;country;0.5098154341635636;0.4064767681143725;0.8012046196833531;sadness;t1338
david nail;kiss you tonight;2014;country;0.2645076721239681;0.5494422181306184;0.0031817301021386;night/time;t1339
dan + shay;close your eyes;2014;country;0.1884590974860992;0.4996209249431388;0.5010035150637702;romantic;t1340
jon pardi;write you a song;2014;country;0.0502655342284484;0.5245315715368787;0.0965854383387935;music;t1341
alan jackson;the one you're waiting on;2015;country;0.0353283881274673;0.5732697931333262;0.5783128296313552;night/time;t1342
mud digger;mud digger mega remix (feat. lenny cooper, colt ford, moonshine bandits, demun jones, moccasin creek & cap bailey);2015;country;0.1983332279934299;0.5212823567637821;0.0139548332879852;violence;t1343
kip moore;lipstick;2015;country;0.0011695906925472;0.43030434311708;0.0034427745409382;romantic;t1344
luke bryan;like we ain't ever;2015;country;0.0010964912671631;0.5841005090436479;0.0037741001747993;night/time;t1345
cody jinks;what else is new;2015;country;0.0011695907087342;0.4736272067583668;0.0003373497362949;obscene;t1346
jason isbell;the life you chose;2015;country;0.0953937357729817;0.5819343658615834;0.0358424054642625;world/life;t1347
alan jackson;mexico, tequila and me;2015;country;0.3084615815037802;0.5548575760857792;0.1164649763704582;sadness;t1348
randy travis;look heart, no hands;2015;country;0.3760710648948785;0.6480017329145458;0.1275091641658274;sadness;t1349
colt ford;huntin' the world;2015;country;0.0006119951120948;0.7628073215639554;0.2228907860349257;obscene;t1350
chris young;alone tonight;2015;country;0.0006578948091131;0.4140582692515975;0.0073383607814867;night/time;t1351
brantley gilbert;just as i am;2015;country;0.1232770982129917;0.3490739737896675;0.8724898318171004;violence;t1352
william clark green;sympathy;2015;country;0.6211433220206302;0.5667713635871331;0.0101395684132212;sadness;t1353
brantley gilbert;i'm gone;2015;country;0.0008354219362483;0.5017870681252031;0.0554207383742353;feelings;t1354
maddie & tae;your side of town;2015;country;0.1679543986339983;0.6317556590490632;0.2881518957348351;night/time;t1355
aaron watson;blame it on those baby blues;2015;country;0.3018218257893525;0.6469186613235136;0.0047580369056595;sadness;t1356
tim mcgraw;here tonight;2015;country;0.0458220014252943;0.4996209249431388;0.0020271104689864;night/time;t1357
corey smith;bend;2015;country;0.0006497726141168;0.5678544351781653;0.3212844591209429;violence;t1358
hank williams, jr.;are you ready for the country;2015;country;0.000657894744951;0.559189862449908;0.0005833339190099;night/time;t1359
william clark green;sticks and stones;2015;country;0.0005847953340264;0.4487165601646269;0.0051295232224128;obscene;t1360
willie nelson;missing ol' johnny cash;2015;country;0.000521104782901;0.688075381782736;0.4086339444115908;obscene;t1361
maddie & tae;downside of growing up;2015;country;0.0007518797702828;0.4454673453915304;0.298192066457898;world/life;t1362
hunter hayes;where it all begins (feat. lady antebellum);2015;country;0.3292128169407039;0.6220080147297737;0.0772079088432819;world/life;t1363
kip moore;come and get it;2015;country;0.1417219240629817;0.5429437885844254;0.0001897592266658;night/time;t1364
mud digger;backroads life (feat. charlie farley, demun jones & the lacs);2015;country;0.1664091213605779;0.6501678760966101;0.2048184787334123;violence;t1365
cam;my mistake;2015;country;0.0005659310038648;0.5299469294920395;0.0082419761465623;night/time;t1366
zac brown band;tomorrow never comes;2015;country;0.0007017544358171;0.6079280840463556;0.0232921920604337;world/life;t1367
jake owen;real life;2015;country;0.0237743038613957;0.6415033033683527;0.0019568292739249;feelings;t1368
cody jinks;cast no stones;2015;country;0.0008771930326217;0.4725441351673346;0.0077801282933015;violence;t1369
chris stapleton;sometimes i cry;2015;country;0.3314070818433886;0.5483591465395863;0.271083605505628;sadness;t1370
kacey musgraves;late to the party;2015;country;0.0612484075707374;0.7454781761074407;0.6797185539342913;obscene;t1371
tyler farr;better in boots;2015;country;0.0123714852317163;0.598180439727066;0.0044668719546907;obscene;t1372
a thousand horses;smoke;2015;country;0.0366090652726411;0.4118921260695332;0.0410632942402552;obscene;t1373
luke bryan;games;2015;country;0.000578369031483;0.4920394238059136;0.1797180519257549;obscene;t1374
zac brown band;heavy is the head;2015;country;0.000604960714544;0.3696523340192786;0.0003755023850425;violence;t1375
maddie & tae;shut up and fish;2015;country;0.000634115422246;0.5927650817719051;0.2590354006379524;obscene;t1376
kacey musgraves;high time;2015;country;0.0009233610645601;0.6295895158669989;0.2570273664933398;night/time;t1377
zac brown band;remedy;2015;country;0.1311099501776946;0.5960142965450017;0.0897581222471106;world/life;t1378
tyler farr;i don't even want this beer;2015;country;0.1064523551378632;0.5429437885844254;0.2259028372518446;obscene;t1379
kip moore;running for you;2015;country;0.4824416330247524;0.6674970215531246;0.018071303284441;sadness;t1380
chris stapleton;fire away;2015;country;0.4279023382023428;0.5386115022202967;0.055219934959774;sadness;t1381
luke bryan;kick the dust up;2015;country;0.0006191951021818;0.578685151088487;0.1977903592272683;obscene;t1382
billy currington;it don't hurt like it used to;2015;country;0.3031404415794878;0.4779594931224954;0.0833324129843504;sadness;t1383
chris young;i'm comin' over;2015;country;0.0008771930109527;0.5559406476768114;0.0283122774219652;obscene;t1384
tyler farr;damn good friends;2015;country;0.0005425936327554;0.4541319181197878;0.0132520213373708;obscene;t1385
thomas rhett;vacation;2015;country;0.000526315801646;0.6220080147297737;0.00548092919772;obscene;t1386
eric church;kill a word;2015;country;0.0496220384456012;0.6382540885952561;0.0164648759687509;violence;t1387
chris stapleton;nobody to blame;2015;country;0.3716854020229788;0.5115347124444927;0.0143564401169077;sadness;t1388
old dominion;we got it right;2015;country;0.0008097166612804;0.5808512942705513;0.5491963345344726;night/time;t1389
zac brown band;junkyard;2015;country;0.0008488965095774;0.4877071374417849;0.0019166685910327;violence;t1390
sam hunt;goodbye;2015;country;0.3126600311475145;0.5949312249539696;0.7871483806710651;sadness;t1391
gary allan;hangover tonight;2015;country;0.0098614309382642;0.6057619408642911;0.0379508413161057;night/time;t1392
kacey musgraves;good ol' boys club;2015;country;0.0008628127866138;0.7032383840571862;0.2620474518548714;obscene;t1393
jon pardi;borrowed time;2015;country;0.0659889785863101;0.6339218022311276;0.1234930958766023;obscene;t1394
cole swindell;should've ran after you;2015;country;0.4060796634735058;0.2071915953644536;0.0008433743407372;sadness;t1395
cody jinks;ready for the times to get better;2015;country;0.0008920607015629;0.4833748510776563;0.0219869698664356;night/time;t1396
jon pardi;over my head;2015;country;0.3025269157894931;0.6653308783710603;0.014557243531369;sadness;t1397
langhorne slim;put it together;2015;country;0.5146340375646892;0.4573811328928843;0.328312578627087;sadness;t1398
love and theft;whiskey on my breath;2015;country;0.0018796994172427;0.604678869273259;0.1275091641658274;violence;t1399
logan mize;can't get away from a good time;2015;country;0.1403361872898662;0.4021444817502437;0.1475895056119534;obscene;t1400
old dominion;shut me up;2015;country;0.0005783690083489;0.533196144265136;0.1134529251535393;obscene;t1401
zac brown band;i’ll be your man (song for a daughter);2015;country;0.0387951132621841;0.539694573811329;0.54718830038986;romantic;t1402
eric church;chattanooga lucy;2015;country;0.0008097166591811;0.6631647351889961;0.0021375523469401;obscene;t1403
thomas rhett;the day you stop lookin' back;2015;country;0.0414128404236601;0.5743528647243584;0.0456817727728642;obscene;t1404
zac brown band;young and wild;2015;country;0.0818221784824903;0.5635221488140367;0.0825291993265053;world/life;t1405
kane brown;last minute late night;2015;country;0.052674094647209;0.6545001624607386;0.0740954559191324;night/time;t1406
kane brown;forgetting is the hardest part;2015;country;0.6056075124591439;0.4606303476659807;0.9096384634924332;sadness;t1407
jason isbell;how to forget;2015;country;0.0009233611156626;0.5689375067691976;0.2700795884333217;world/life;t1408
old dominion;til it's over;2015;country;0.0007627765209058;0.6198418715477094;0.3232924932655555;night/time;t1409
kacey musgraves;fine;2015;country;0.0010319918099039;0.3891476226578577;0.8734938488894066;night/time;t1410
mbest11x;bitch i operate;2016;country;0.0007309941741053;0.6133434420015164;0.2299189055410698;obscene;t1411
miranda lambert;smoking jacket;2016;country;0.0462981094240339;0.5169500703996535;0.4728910370391939;obscene;t1412
charles kelley;lonely girl;2016;country;0.3720135655991596;0.7790533954294379;0.0732922422612874;sadness;t1413
miranda lambert;use my heart;2016;country;0.3848445383157036;0.3241633271959276;0.2098385640949438;sadness;t1414
cody jinks;hand me down;2016;country;0.0005599104193811;0.5050362828982996;0.0417661061908696;romantic;t1415
high valley;i be u be;2016;country;0.0535668673077758;0.4118921260695332;0.0074287223179942;world/life;t1416
turnpike troubadours;come as you are;2016;country;0.2993446604732309;0.4562980613018521;0.2831318103733036;obscene;t1417
miranda lambert;things that break;2016;country;0.3688605600797191;0.4866240658507528;0.2419671104087454;sadness;t1418
dierks bentley;can't be replaced;2016;country;0.0272150673226337;0.5266977147189429;0.2389550591918265;world/life;t1419
keith urban;worry 'bout nothin';2016;country;0.0004017677976195;0.5451099317664898;0.0047379565642134;obscene;t1420
casey donahew;kiss me;2016;country;0.2770011232830057;0.5646052204050688;0.0104407735349131;obscene;t1421
jelly roll;zombie (feat. madchild & insane clown posse);2016;country;0.0007627765682074;0.7703888227011806;0.0015050215913871;violence;t1422
high valley;dear life;2016;country;0.0494999952061741;0.533196144265136;0.0179709015772104;world/life;t1423
miranda lambert;to learn her;2016;country;0.0014224751914633;0.4118921260695332;0.1897582226488179;world/life;t1424
jason aldean;this plane don't go there;2016;country;0.1607452948045792;0.5451099317664898;0.0736938490902099;night/time;t1425
upchurch;donald trump;2016;country;0.0006191950767573;0.798548684068017;0.2560233494210335;obscene;t1426
cole swindell;party wasn't over;2016;country;0.0561606715505741;0.4497996317556592;0.0693765756792928;obscene;t1427
brothers osborne;pawn shop;2016;country;0.0011961723214072;0.6263403010939024;0.0825291993265053;obscene;t1428
randy rogers band;tequila eyes;2016;country;0.176804677271771;0.5776020794974548;0.0439749437499435;violence;t1429
upchurch;shit bubba;2016;country;0.0004422822099629;0.7801364670204701;0.1415654031781156;obscene;t1430
cody johnson;billy's brother;2016;country;0.000457665909517;0.4411350590274017;0.0277098671785815;violence;t1431
murphy elmore;one night stand;2016;country;0.0476545983644883;0.4530488465287555;0.0360432088787237;obscene;t1432
taylor acorn;what do i do;2016;country;0.0010121458264483;0.6317556590490632;0.1255011300212148;obscene;t1433
charlie farley;concrete dreams (feat. cody davis);2016;country;0.2759867145205764;0.5862666522257122;0.0067660710502721;romantic;t1434
kip moore;separate ways;2016;country;0.0007739938369264;0.7259828874688617;0.1455814714673408;obscene;t1435
jelly roll;tennessee rap;2016;country;0.0105263157894737;0.5093685692624284;0.0148584486530608;obscene;t1436
gary allan;do you wish it was me?;2016;country;0.0005980861508421;0.6003465829091303;0.2409630933364391;world/life;t1437
randy rogers band;meet me tonight;2016;country;0.1220093659427197;0.6014296545001625;0.0106415769493744;night/time;t1438
brothers osborne;it ain't my fault;2016;country;0.3567752848217562;0.7292321022419582;0.0016656643229561;sadness;t1439
aaron lewis;story of my life;2016;country;0.0008628128253194;0.5548575760857792;0.0666657295840658;world/life;t1440
blake shelton;doing it to country songs (feat. the oak ridge boys);2016;country;0.0005540166345822;0.6480017329145458;0.1827301031426738;music;t1441
ty march.;mr. right now;2016;country;0.0708726030143241;0.6057619408642911;0.2921679640240603;obscene;t1442
jelly roll;when i get rich;2016;country;0.3635727712450128;0.4584642044839164;0.0816255839614296;sadness;t1443
whiskey myers;good ole days (feat. brent cobb);2016;country;0.0007739938698928;0.5732697931333262;0.7088350490311738;world/life;t1444
tyler farr;our town;2016;country;0.0012531328825653;0.481208707895592;0.0307219183955003;violence;t1445
chase bryant;room to breathe;2016;country;0.5482886795689815;0.7097368136033794;0.0400592771679489;sadness;t1446
aaron lewis;stuck in these shoes;2016;country;0.0010319918190911;0.5992635113180982;0.1034127544304763;obscene;t1447
justin moore;got it good;2016;country;0.0004741583888556;0.7433120329253764;0.223894803107232;feelings;t1448
overtime;next to me;2016;country;0.0463347464213505;0.6122603704104842;0.4246982175684915;violence;t1449
miranda lambert;well-rested;2016;country;0.4644342662241835;0.4844579226686885;0.5060236004253017;sadness;t1450
keith urban;break on me;2016;country;0.5257632028233331;0.6025127260911947;0.3885536029654649;sadness;t1451
dan + shay;road trippin';2016;country;0.0004537205653232;0.5234484999458465;0.0032821318093692;obscene;t1452
cody jinks;i'm not the devil;2016;country;0.148405755195178;0.5754359363153905;0.1074288227197015;violence;t1453
kane brown;learning;2016;country;0.0923035451132376;0.6848261670096395;0.5080316345699143;world/life;t1454
cody johnson;kiss goodbye;2016;country;0.0802996146820408;0.6014296545001625;0.1516055739011786;romantic;t1455
jason aldean;comin' in hot;2016;country;0.0005211047645326;0.6371710170042241;0.057127567397156;obscene;t1456
blake shelton;go ahead and break my heart (feat. gwen stefani);2016;country;0.423925519062384;0.6025127260911947;0.0716858149455973;sadness;t1457
dierks bentley;black;2016;country;0.0005159959242329;0.6512509476876421;0.271083605505628;violence;t1458
keith urban;the fighter;2016;country;0.4574188517911015;0.6707462363262212;0.0305211149810391;sadness;t1459
dan + shay;from the ground up;2016;country;0.0006835270403442;0.2375175999133543;0.3343366810609247;violence;t1460
florida georgia line;wish you were on it;2016;country;0.3470581942454844;0.5884327954077765;0.1214850617319897;sadness;t1461
keith urban;john cougar, john deere, john 3:16;2016;country;0.1098546600251897;0.630672587458031;0.0608424305646893;world/life;t1462
miranda lambert;tin man;2016;country;0.3970464180617124;0.3934799090219864;0.8644576952386499;sadness;t1463
brothers osborne;21 summer;2016;country;0.085293424448981;0.630672587458031;0.0246978159616626;music;t1464
sturgill simpson;all around you;2016;country;0.4937542215677783;0.2710928192353515;0.1234930958766023;sadness;t1465
aaron lewis;sinner;2016;country;0.0027700832488261;0.4768764215314632;0.0508022598416263;obscene;t1466
shotgun rider;it won't matter anyway;2016;country;0.1663086339425558;0.6133434420015164;0.0103403718276825;violence;t1467
chase rice;whisper;2016;country;0.0005211047659879;0.4844579226686885;0.0138544315807546;violence;t1468
ronnie dunn;that's why they make jack daniels;2016;country;0.4676098756340984;0.5093685692624284;0.0417661061908696;sadness;t1469
drake white;it feels good;2016;country;0.0006191951288576;0.7682226795191162;0.1234930958766023;feelings;t1470
jason aldean;first time again;2016;country;0.2953601852185327;0.3945629806130185;0.0384528498522588;night/time;t1471
upchurch;bad mutha fucka;2016;country;0.0205771062990788;0.8462038340734322;0.1807220689980612;obscene;t1472
cody jinks;no words;2016;country;0.1188996352414881;0.5288638579010073;0.0203805425507455;world/life;t1473
blake shelton;straight outta cold beer;2016;country;0.000487329445806;0.6198418715477094;0.1746979665642234;obscene;t1474
upchurch;hell yeah;2016;country;0.0005211047505857;0.7909671829307918;0.0870472761518836;obscene;t1475
langhorne slim;sea of love;2016;country;0.0015037594987002;0.5158669988086212;0.9076304293478208;violence;t1476
aaron lewis;lost and lonely;2016;country;0.3486982915295271;0.6100942272284199;0.2590354006379524;sadness;t1477
sturgill simpson;brace for impact (live a little);2016;country;0.0550811296168366;0.6003465829091303;0.0097279214135757;violence;t1478
sturgill simpson;breakers roar;2016;country;0.3227521695895309;0.332827899924185;0.6716864173558409;sadness;t1479
midland;this old heart;2017;country;0.3814352025103468;0.6144265135925485;0.0379508413161057;sadness;t1480
canaan smith;like you that way;2017;country;0.0135361520467906;0.3772338351565038;0.0553203366670046;obscene;t1481
old dominion;a girl is a gun;2017;country;0.11191560141571;0.5407776454023612;0.3012041176748169;obscene;t1482
brett young;memory won't let me;2017;country;0.484263622194956;0.5732697931333262;0.0074688830008865;sadness;t1483
chase rice;on tonight;2017;country;0.0006662225535413;0.4855409942597206;0.0445773539933273;night/time;t1484
emerson drive;just got paid;2017;country;0.0007627765450834;0.591682010180873;0.086143660786808;obscene;t1485
jelly roll;heaven;2017;country;0.000414421894695;0.785551824975631;0.2018064275164935;obscene;t1486
thomas rhett;gateway love;2017;country;0.0200206965662872;0.67507852269035;0.070681797873291;obscene;t1487
zac brown band;start over;2017;country;0.4393274763445733;0.7238167442867974;0.7068270148865613;sadness;t1488
thomas rhett;grave;2017;country;0.0006418485363681;0.527780786309975;0.0439749437499435;violence;t1489
russell dickerson;billions;2017;country;0.0007412898740072;0.5310300010830717;0.0754006781131306;obscene;t1490
brett eldredge;castaway;2017;country;0.5738824805340992;0.4151413408426297;0.83734923428638;sadness;t1491
midland;lonely for you only;2017;country;0.3183298122531448;0.5765190079064226;0.0375492344871832;sadness;t1492
jelly roll;death before dishonor;2017;country;0.0290187445942772;0.6447525181414493;0.0508022598416263;violence;t1493
josh turner;never had a reason;2017;country;0.0010741139386896;0.5180331419906856;0.1586336934073227;world/life;t1494
